Year,Engine HP,Engine Cylinders,Number of Doors,highway MPG,city mpg,Popularity,MSRP
2012,220.0,4,4,29,19,376,34340
2012,220.0,4,4,29,18,376,34975
2012,220.0,4,4,29,18,376,37115
2012,220.0,4,4,30,20,376,34975
2012,220.0,4,4,29,19,376,30250
2012,220.0,4,4,29,18,376,32395
2012,220.0,4,4,33,20,376,29830
2012,220.0,4,2,28,18,376,46080
2009,210.0,4,4,27,17,376,37810
2009,280.0,6,2,24,15,376,51330
2009,210.0,4,4,27,19,376,38305
2009,280.0,6,4,24,15,376,44885
2009,210.0,4,4,29,19,376,30360
2009,210.0,4,2,27,19,376,42130
2009,280.0,6,4,24,15,376,43605
2009,210.0,4,4,29,19,376,31790
2009,210.0,4,4,27,19,376,35315
2009,210.0,4,4,28,19,376,37140
2009,210.0,4,4,28,19,376,34150
2009,210.0,4,2,27,19,376,44455
2009,210.0,4,4,27,17,376,36395
2009,210.0,4,2,27,19,376,47345
2010,207.0,4,4,27,17,376,32395
2010,207.0,4,4,31,21,376,28900
2010,207.0,4,4,31,21,376,30330
2010,207.0,4,2,29,20,376,39990
2010,207.0,4,4,27,17,376,38115
2010,207.0,4,2,27,19,376,45080
2010,207.0,4,4,28,19,376,35340
2010,207.0,4,4,27,17,376,36975
2010,207.0,4,4,27,19,376,37020
2011,210.0,4,4,31,21,376,28900
2011,210.0,4,4,27,17,376,38115
2011,210.0,4,4,27,17,376,32395
2011,210.0,4,2,29,20,376,39990
2011,210.0,4,4,31,21,376,30330
2011,210.0,4,4,27,19,376,37020
2011,210.0,4,4,28,19,376,35340
2011,210.0,4,4,27,17,376,36975
2011,210.0,4,2,27,19,376,45080
2011,265.0,6,4,25,18,376,37250
2011,265.0,6,4,23,17,376,35875
2011,265.0,6,4,25,18,376,33380
2011,265.0,6,4,23,17,376,40245
2011,300.0,6,4,22,15,376,48010
2009,260.0,4,4,27,17,376,39400
2009,260.0,4,4,27,17,376,43270
2009,260.0,4,4,27,17,376,39650
2009,260.0,4,4,27,17,376,38380
2009,260.0,4,4,27,17,376,40765
2009,260.0,4,4,27,17,376,42000
2010,300.0,6,4,27,16,376,49165
2011,220.0,4,4,33,20,376,38525
2011,300.0,6,4,27,17,376,49565
2011,220.0,4,4,28,18,376,43435
2011,300.0,6,4,27,17,376,48030
2007,290.0,6,4,20,14,376,39190
2007,300.0,8,4,19,13,376,41190
2008,300.0,8,4,19,13,376,42770
2008,285.0,6,4,20,14,376,40400
2008,390.0,8,4,16,12,376,46530
2009,390.0,8,4,16,12,376,49105
2009,285.0,6,4,20,14,376,42615
2009,300.0,8,4,20,14,376,45345
1996,225.0,4,4,25,18,376,2000
1996,210.0,6,4,24,16,376,2000
1996,170.0,4,4,25,18,376,2000
1996,200.0,4,4,25,18,376,2000
1997,210.0,6,4,24,16,376,2122
1997,170.0,4,4,26,18,376,2000
1997,225.0,4,4,26,18,376,2145
1997,200.0,4,4,26,18,376,2084
1997,200.0,4,4,26,18,376,2063
1998,225.0,4,4,25,18,376,2172
1996,185.0,4,2,26,18,376,2000
1996,185.0,4,4,23,15,376,2000
1996,150.0,4,4,26,18,376,2000
1996,170.0,6,4,23,17,376,2000
1996,185.0,4,2,26,18,376,2000
1996,170.0,6,2,23,17,376,2000
1996,150.0,4,2,26,18,376,2000
1996,150.0,4,2,26,18,376,2000
1997,185.0,4,2,25,18,376,2000
1997,170.0,6,4,23,17,376,2000
1997,150.0,4,2,26,18,376,2000
1997,150.0,4,2,26,18,376,2000
1997,185.0,4,2,25,18,376,2078
1997,185.0,4,2,25,18,376,2000
1997,185.0,4,4,25,18,376,2000
1997,185.0,4,4,25,18,376,2000
1997,170.0,6,2,23,17,376,2117
1997,150.0,4,4,26,18,376,2000
1997,185.0,4,2,25,18,376,2115
1998,185.0,4,2,25,18,376,2000
1998,185.0,4,4,24,18,376,2000
1998,185.0,4,2,25,18,376,2268
1998,185.0,4,2,24,18,376,2000
1993,172.0,6,4,20,15,3105,2000
1993,172.0,6,4,24,18,3105,2000
1993,172.0,6,4,24,18,3105,2000
1994,172.0,6,4,22,17,3105,2000
1994,172.0,6,4,24,18,3105,2000
1994,172.0,6,4,24,18,3105,2000
1995,172.0,6,4,23,17,3105,2000
1995,172.0,6,4,24,17,3105,2000
1995,172.0,6,4,24,17,3105,2000
2015,350.0,6,2,27,19,1715,96200
2015,430.0,6,2,25,18,1715,132800
2015,430.0,6,2,26,18,1715,120900
2015,400.0,6,2,26,18,1715,105630
2015,400.0,6,2,27,19,1715,98900
2015,520.0,6,2,24,17,1715,163000
2015,350.0,6,2,26,19,1715,102930
2015,520.0,6,2,24,17,1715,151100
2015,350.0,6,2,27,19,1715,91030
2015,350.0,6,2,27,19,1715,84300
2015,430.0,6,2,26,18,1715,114200
2015,560.0,6,2,24,17,1715,182700
2015,560.0,6,2,24,17,1715,194600
2015,475.0,6,2,20,15,1715,130400
2015,400.0,6,2,27,19,1715,110800
2015,400.0,6,2,26,18,1715,117530
2015,430.0,6,2,25,18,1715,126100
2015,350.0,6,2,26,18,1715,101600
2015,400.0,6,2,26,18,1715,116200
2016,350.0,6,2,26,19,1715,102930
2016,430.0,6,2,26,18,1715,120900
2016,400.0,6,2,26,18,1715,105630
2016,430.0,6,2,25,18,1715,126100
2016,350.0,6,2,27,19,1715,91030
2016,400.0,6,2,27,19,1715,98900
2016,430.0,6,2,25,18,1715,132800
2016,350.0,6,2,27,19,1715,84300
2016,520.0,6,2,24,17,1715,151100
2016,350.0,6,2,26,19,1715,104600
2016,350.0,6,2,26,18,1715,102930
2016,430.0,6,2,26,18,1715,132800
2016,430.0,6,2,26,18,1715,114200
2016,350.0,6,2,27,19,1715,88800
2016,560.0,6,2,24,17,1715,194600
2016,350.0,6,2,27,19,1715,96200
2016,400.0,6,2,26,18,1715,117530
2016,350.0,6,2,27,19,1715,94800
2016,400.0,6,2,27,19,1715,110800
2016,400.0,6,2,26,18,1715,117530
2016,350.0,6,2,27,19,1715,98500
2016,520.0,6,2,24,17,1715,163000
2016,560.0,6,2,24,17,1715,182700
2016,475.0,6,2,20,15,1715,130400
2016,500.0,6,2,20,14,1715,175900
2017,540.0,6,2,29,20,1715,159200
2017,370.0,6,2,28,19,1715,108600
2017,580.0,6,2,28,20,1715,200400
2017,420.0,6,2,28,20,1715,115700
2017,420.0,6,2,28,20,1715,110300
2017,420.0,6,2,28,20,1715,122600
2017,420.0,6,2,28,20,1715,103400
2017,370.0,6,2,29,20,1715,96300
2017,370.0,6,2,29,20,1715,101700
2017,540.0,6,2,29,20,1715,171500
2017,580.0,6,2,28,20,1715,188100
2017,370.0,6,2,29,20,1715,108600
2017,420.0,6,2,28,20,1715,122600
2017,370.0,6,2,29,20,1715,89400
1993,345.0,8,2,17,11,1715,6294
1994,345.0,8,2,17,11,1715,7419
1995,345.0,8,2,17,11,1715,9400
1993,114.0,4,4,25,17,870,2000
1993,114.0,4,4,25,17,870,2000
1993,162.0,4,4,22,17,870,2000
1993,114.0,4,4,25,17,870,2000
1993,114.0,4,4,25,17,870,2000
1993,162.0,4,4,22,17,870,2000
1994,114.0,4,4,24,17,870,2000
1994,114.0,4,4,24,17,870,2000
1994,162.0,4,4,22,17,870,2000
1994,162.0,4,4,22,17,870,2000
1995,162.0,4,4,22,17,870,2000
1995,162.0,4,4,24,17,870,2000
1995,162.0,4,4,22,17,870,2000
1995,114.0,4,4,24,17,870,2000
1990,208.0,4,2,24,15,1715,2667
1990,208.0,4,2,24,15,1715,3083
1991,208.0,4,2,24,15,1715,3578
1991,208.0,4,2,24,15,1715,3047
1995,181.0,6,4,23,15,870,2000
1995,181.0,6,4,23,15,870,2000
1996,181.0,6,4,24,16,870,2000
1996,181.0,6,4,24,16,870,2000
1997,181.0,6,4,24,16,870,2000
1997,181.0,6,4,24,16,870,2000
1993,236.0,4,2,24,15,1715,4651
1993,236.0,4,2,24,15,1715,3839
1994,236.0,4,2,24,15,1715,4191
1994,236.0,4,2,24,15,1715,4878
1995,236.0,4,2,24,15,1715,4723
1995,236.0,4,2,24,15,1715,5576
2015,150.0,4,4,43,31,3105,35150
2015,150.0,4,4,43,31,3105,32600
2015,220.0,4,4,33,24,3105,33200
2015,170.0,4,2,35,24,3105,44050
2015,170.0,4,4,33,23,3105,29900
2015,220.0,4,4,33,24,3105,41650
2015,170.0,4,2,35,24,3105,38150
2015,220.0,4,4,33,24,3105,35750
2015,150.0,4,4,43,31,3105,41050
2015,220.0,4,2,32,23,3105,47050
2015,170.0,4,4,33,23,3105,38350
2015,170.0,4,2,35,24,3105,35600
2015,220.0,4,2,32,23,3105,38600
2015,220.0,4,2,32,23,3105,41150
2015,170.0,4,4,33,23,3105,32450
2016,220.0,4,4,33,24,3105,34200
2016,220.0,4,2,32,23,3105,39600
2016,220.0,4,4,33,24,3105,37700
2016,150.0,4,4,43,31,3105,33200
2016,220.0,4,4,33,24,3105,43050
2016,170.0,4,2,35,24,3105,39300
2016,170.0,4,2,35,24,3105,36600
2016,170.0,4,4,33,23,3105,39750
2016,170.0,4,2,35,24,3105,45450
2016,220.0,4,2,32,23,3105,48450
2016,150.0,4,4,43,31,3105,36700
2016,170.0,4,4,33,23,3105,34400
2016,150.0,4,4,43,31,3105,35900
2016,220.0,4,2,32,23,3105,43100
2016,220.0,4,4,33,24,3105,36900
2016,170.0,4,4,33,23,3105,33600
2016,170.0,4,4,33,23,3105,30900
2016,170.0,4,2,35,24,3105,40100
2016,220.0,4,2,32,23,3105,42300
2016,150.0,4,4,43,31,3105,42050
2017,220.0,4,4,35,26,3105,43150
2017,186.0,4,4,35,26,3105,40150
2017,220.0,4,4,35,26,3105,37450
2017,186.0,4,2,34,25,3105,37600
2017,186.0,4,4,35,26,3105,34450
2017,220.0,4,2,34,25,3105,40300
2017,220.0,4,2,34,25,3105,49250
2017,220.0,4,2,34,25,3105,43550
2017,186.0,4,4,35,26,3105,31200
2017,186.0,4,2,34,25,3105,40850
2017,186.0,4,2,34,25,3105,46550
2017,220.0,4,4,35,26,3105,34200
2017,252.0,4,4,28,23,3105,51400
2017,252.0,4,4,28,23,3105,44000
2017,252.0,4,4,28,23,3105,47000
2015,220.0,4,4,31,22,3105,45000
2015,220.0,4,4,31,22,3105,39700
2015,220.0,4,4,32,22,3105,43800
2015,220.0,4,4,32,24,3105,35500
2015,220.0,4,4,32,22,3105,38500
2015,220.0,4,4,32,24,3105,37600
2015,220.0,4,4,32,22,3105,36400
2015,220.0,4,4,32,24,3105,42900
2015,220.0,4,4,31,22,3105,37600
2016,220.0,4,4,32,22,3105,37000
2016,220.0,4,4,31,22,3105,38000
2016,220.0,4,4,31,22,3105,38000
2016,220.0,4,4,31,22,3105,35900
2016,220.0,4,4,31,22,3105,40100
2016,220.0,4,4,32,22,3105,39100
2017,252.0,4,4,33,25,3105,37300
2017,190.0,4,4,37,27,3105,34900
2017,252.0,4,4,31,24,3105,48000
2017,252.0,4,4,31,24,3105,43200
2017,252.0,4,4,33,25,3105,41100
2017,252.0,4,4,33,25,3105,45900
2017,252.0,4,4,31,24,3105,39400
2017,190.0,4,4,37,27,3105,38700
2017,190.0,4,4,37,27,3105,37850
2017,252.0,4,4,31,24,3105,42350
2016,220.0,4,2,31,22,3105,43800
2016,220.0,4,2,31,22,3105,41500
2016,220.0,4,2,29,21,3105,47900
2016,220.0,4,2,29,21,3105,50200
2016,220.0,4,2,32,22,3105,40500
2016,220.0,4,2,32,22,3105,42800
2017,220.0,4,2,32,23,3105,41200
2017,220.0,4,2,21,15,3105,48600
2017,220.0,4,2,22,15,3105,42200
2015,240.0,6,4,38,24,3105,58700
2015,220.0,4,4,29,20,3105,50450
2015,220.0,4,4,33,25,3105,44800
2015,310.0,6,4,27,18,3105,60100
2015,220.0,4,4,33,25,3105,48350
2015,310.0,6,4,27,18,3105,56300
2015,220.0,4,4,29,20,3105,46900
2015,240.0,6,4,38,24,3105,62500
2016,252.0,4,4,32,22,3105,52100
2016,252.0,4,4,35,24,3105,49900
2016,252.0,4,4,35,24,3105,46200
2016,240.0,6,4,38,25,3105,59500
2016,333.0,6,4,30,20,3105,61600
2016,333.0,6,4,30,20,3105,57400
2016,240.0,6,4,38,25,3105,63700
2016,252.0,4,4,32,22,3105,48400
2017,252.0,4,4,31,22,3105,53800
2017,333.0,6,4,31,22,3105,61600
2017,340.0,6,4,31,22,3105,67600
2017,333.0,6,4,29,21,3105,58600
2017,252.0,4,4,32,22,3105,49800
2017,252.0,4,4,354,24,3105,51600
2017,252.0,4,4,34,24,3105,47600
2015,310.0,6,4,28,18,3105,65900
2015,310.0,6,4,28,18,3105,69750
2015,240.0,6,4,38,24,3105,68300
2015,240.0,6,4,38,24,3105,72150
2016,240.0,6,4,38,25,3105,70400
2016,333.0,6,4,30,20,3105,68300
2016,240.0,6,4,35,24,3105,73050
2016,333.0,6,4,30,20,3105,70950
2017,333.0,6,4,29,21,3105,68800
2017,333.0,6,4,29,21,3105,71350
2016,240.0,6,4,36,24,3105,85200
2016,500.0,12,4,22,14,3105,137900
2016,450.0,8,4,29,18,3105,90500
2016,333.0,6,4,28,18,3105,81500
2017,450.0,8,4,29,18,3105,91500
2017,333.0,6,4,29,19,3105,82500
2017,281.0,6,4,22,15,549,43850
2017,281.0,6,4,22,15,549,45850
2015,281.0,6,4,24,17,549,33975
2015,281.0,6,4,24,17,549,40820
2015,281.0,6,4,23,16,549,42820
2015,281.0,6,4,24,17,549,42095
2015,281.0,6,4,23,16,549,44095
2015,281.0,6,4,23,16,549,38555
2015,288.0,6,4,24,17,549,47690
2015,281.0,6,4,23,16,549,35975
2015,288.0,6,4,23,16,549,49690
2015,281.0,6,4,24,17,549,36555
2016,281.0,6,4,22,15,549,36755
2016,281.0,6,4,22,15,549,44295
2016,281.0,6,4,22,15,549,42295
2016,281.0,6,4,22,15,549,30975
2016,281.0,6,4,22,15,549,36175
2016,288.0,6,4,22,15,549,49890
2016,281.0,6,4,22,15,549,41020
2016,281.0,6,4,22,15,549,34175
2016,288.0,6,4,22,15,549,47890
2016,281.0,6,4,22,15,549,38755
2016,281.0,6,4,22,15,549,43020
2017,194.0,4,4,26,21,549,38350
2017,310.0,6,4,25,18,549,43750
2017,194.0,4,4,26,21,549,35070
2017,194.0,4,4,26,21,549,32450
2017,194.0,4,4,25,21,549,37070
2017,310.0,6,4,25,18,549,41450
2017,194.0,4,4,25,21,549,34450
2017,194.0,4,4,26,21,549,29070
2017,310.0,6,4,25,18,549,44920
2017,310.0,6,4,25,18,549,46920
2017,310.0,6,4,25,18,549,41750
2014,138.0,4,4,37,27,1439,17395
2014,138.0,4,4,38,27,1439,14895
2014,138.0,4,4,37,27,1439,16095
2014,138.0,4,4,38,27,1439,16395
2015,137.0,4,4,38,27,1439,14995
2015,137.0,4,4,37,26,1439,17495
2015,137.0,4,4,38,27,1439,16495
2015,137.0,4,4,37,26,1439,16195
2016,137.0,4,4,37,26,1439,17495
2016,137.0,4,4,37,26,1439,16195
2016,137.0,4,4,38,27,1439,16495
2016,137.0,4,4,38,27,1439,14995
2010,271.0,6,4,25,17,2202,34020
2010,271.0,6,4,25,17,2202,36220
2010,271.0,6,4,27,18,2202,29670
2010,271.0,6,4,27,18,2202,34770
2010,271.0,6,4,27,18,2202,32570
2011,271.0,6,4,27,18,2202,29990
2011,271.0,6,4,27,18,2202,32890
2011,271.0,6,4,26,18,2202,36540
2011,271.0,6,4,26,18,2202,34340
2011,271.0,6,4,27,18,2202,35090
2014,195.0,4,4,45,50,2202,31905
2014,195.0,4,4,45,50,2202,29155
2014,195.0,4,4,45,50,2202,34905
2015,196.0,4,4,45,50,2202,35055
2015,196.0,4,4,45,50,2202,32055
2015,196.0,4,4,45,50,2202,29305
2017,212.0,4,4,47,49,2202,29605
2017,212.0,4,4,47,49,2202,32905
2017,212.0,4,4,47,49,2202,35955
2014,196.0,4,4,46,47,2202,39780
2015,278.0,6,2,28,18,2202,30775
2015,278.0,6,2,32,21,2202,32550
2015,278.0,6,2,28,18,2202,32550
2015,278.0,6,2,32,21,2202,30775
2016,278.0,6,4,34,21,2202,34680
2016,278.0,6,2,28,18,2202,31025
2016,278.0,6,2,32,21,2202,34225
2016,278.0,6,2,32,21,2202,33025
2016,278.0,6,2,32,21,2202,31025
2017,278.0,6,4,33,21,2202,34830
2017,278.0,6,2,32,21,2202,34375
2017,278.0,6,2,32,21,2202,33175
2017,278.0,6,2,28,18,2202,31175
2017,278.0,6,2,32,21,2202,31175
2014,335.0,6,4,30,23,3916,61400
2015,335.0,6,4,30,23,3916,61900
2016,335.0,6,4,30,23,3916,62100
2013,350.0,6,4,30,22,3916,84300
2014,350.0,6,4,30,22,3916,84300
2015,335.0,6,4,30,22,3916,84300
2010,480.0,8,4,19,17,3916,88900
2011,480.0,8,4,19,17,3916,88900
1991,200.0,8,2,20,14,1624,2000
1992,200.0,8,2,20,14,1624,2234
1993,295.0,8,2,20,13,1624,2358
2003,250.0,6,4,21,14,3105,39950
2003,250.0,6,4,20,15,3105,41000
2004,300.0,8,4,19,14,3105,46950
2004,250.0,6,4,20,15,3105,39950
2004,250.0,6,4,21,14,3105,39950
2005,250.0,6,4,21,14,3105,40250
2005,300.0,8,4,19,14,3105,47250
2005,250.0,6,4,20,15,3105,40250
2014,220.0,4,4,27,20,3105,40700
2014,220.0,4,4,27,20,3105,43300
2014,220.0,4,4,27,20,3105,49200
2015,220.0,4,4,28,21,3105,44500
2015,220.0,4,4,28,21,3105,42400
2015,220.0,4,4,28,21,3105,49800
2016,220.0,4,4,28,21,3105,42700
2016,220.0,4,4,28,21,3105,44800
2015,540.0,8,4,24,16,3916,117300
2016,600.0,8,4,24,15,3916,122200
2017,600.0,8,4,24,15,3916,122500
2014,540.0,8,4,24,16,3916,135200
2014,540.0,8,4,25,16,3916,132200
2014,540.0,8,4,24,16,3916,131300
2014,540.0,8,4,25,16,3916,128300
2015,540.0,8,4,25,16,3916,132200
2015,540.0,8,4,24,16,3916,131300
2015,540.0,8,4,24,16,3916,135200
2015,540.0,8,4,25,16,3916,128300
2017,600.0,8,4,24,16,3916,137000
2003,375.0,8,2,19,13,3916,136900
2009,198.0,4,4,33,35,2009,26650
2010,158.0,4,4,33,35,2009,26780
2011,198.0,4,4,33,33,2009,26800
2015,270.0,6,4,32,22,2009,31950
2015,270.0,6,4,32,22,2009,29830
2015,270.0,6,4,32,22,2009,32350
2015,270.0,6,4,32,22,2009,26450
2016,270.0,6,4,32,22,2009,32090
2016,270.0,6,4,32,22,2009,27390
2016,270.0,6,4,32,22,2009,27990
2016,270.0,6,4,32,22,2009,32690
2017,270.0,6,4,32,22,2009,32690
2017,270.0,6,4,32,22,2009,27990
2016,503.0,8,2,22,16,617,129900
2017,503.0,8,2,22,16,617,131200
2017,456.0,8,2,22,16,617,111200
2014,317.0,8,4,19,13,2009,37590
2014,317.0,8,4,18,12,2009,52860
2014,317.0,8,4,19,13,2009,42680
2014,317.0,8,4,18,12,2009,45580
2014,317.0,8,4,18,12,2009,42890
2014,317.0,8,4,19,13,2009,49960
2007,450.0,8,4,15,10,520,221990
2007,500.0,8,4,15,10,520,242990
2007,450.0,8,4,14,10,520,263990
2008,450.0,8,4,15,9,520,263990
2008,500.0,8,4,15,10,520,242990
2008,450.0,8,4,15,10,520,221990
2009,500.0,8,4,14,10,520,270990
2009,450.0,8,4,14,10,520,224990
2009,500.0,8,4,14,10,520,246990
2009,450.0,8,4,15,9,520,267990
2007,235.0,8,4,17,13,1013,30935
2007,235.0,8,4,17,12,1013,33810
2009,385.0,8,4,22,20,1013,45270
2009,303.0,8,4,18,13,1013,37115
2009,303.0,8,4,19,14,1013,34730
1995,63.0,4,2,38,31,5657,2000
1995,63.0,4,2,38,31,5657,2000
1995,63.0,4,4,38,31,5657,2000
1996,63.0,4,4,38,29,5657,2000
1996,63.0,4,2,38,29,5657,2000
1997,63.0,4,2,38,29,5657,2000
1997,63.0,4,4,38,29,5657,2000
2015,321.0,6,2,28,18,1624,48165
2015,321.0,6,2,26,18,1624,50165
2015,272.0,4,2,31,21,1624,37995
2015,272.0,4,2,29,20,1624,40445
2015,272.0,4,2,29,20,1624,46935
2015,321.0,6,2,26,18,1624,51435
2015,321.0,6,2,28,18,1624,45150
2015,272.0,4,2,31,21,1624,47095
2015,272.0,4,2,29,20,1624,48205
2015,321.0,6,2,26,18,1624,47750
2015,321.0,6,2,28,18,1624,50325
2015,272.0,4,2,31,21,1624,41920
2015,272.0,4,2,31,21,1624,44935
2015,272.0,4,2,29,20,1624,44520
2016,272.0,4,2,31,22,1624,47605
2016,272.0,4,2,31,22,1624,41920
2016,335.0,6,2,30,20,1624,48675
2016,272.0,4,2,30,22,1624,48715
2016,272.0,4,2,31,22,1624,45445
2016,335.0,6,2,30,20,1624,45150
2016,272.0,4,2,30,22,1624,40445
2016,335.0,6,2,28,19,1624,47750
2016,272.0,4,2,30,22,1624,47445
2016,335.0,6,2,28,19,1624,50675
2016,272.0,4,2,31,22,1624,37995
2016,335.0,6,2,28,19,1624,51945
2016,272.0,4,2,30,22,1624,44520
2016,335.0,6,2,30,20,1624,50835
2017,272.0,4,2,30,22,1624,43395
2017,272.0,4,2,31,22,1624,37595
2017,272.0,4,2,30,22,1624,39995
2017,335.0,6,2,30,20,1624,49495
2017,272.0,4,2,31,22,1624,41395
2017,335.0,6,2,30,20,1624,46995
2017,335.0,6,2,27,19,1624,48995
2016,464.0,6,2,23,17,1624,62665
2016,464.0,6,4,23,17,1624,60465
2017,464.0,6,2,23,16,1624,62895
2017,464.0,6,4,23,16,1624,60695
2015,272.0,4,4,28,20,1624,41340
2015,272.0,4,4,30,21,1624,39340
2015,202.0,4,4,33,21,1624,33215
2015,272.0,4,4,30,21,1624,45615
2015,321.0,6,4,28,18,1624,47615
2015,321.0,6,4,28,18,1624,44660
2015,272.0,4,4,28,20,1624,46715
2015,272.0,4,4,28,20,1624,37245
2015,321.0,6,4,28,18,1624,41340
2015,321.0,6,4,26,18,1624,46660
2015,321.0,6,4,26,18,1624,48715
2015,272.0,4,4,28,20,1624,44660
2015,272.0,4,4,30,21,1624,35245
2015,272.0,4,4,30,21,1624,42660
2015,202.0,4,4,33,21,1624,37340
2015,321.0,6,4,26,18,1624,43340
2016,335.0,6,4,30,20,1624,41340
2016,272.0,4,4,31,22,1624,46110
2016,335.0,6,4,30,20,1624,45155
2016,272.0,4,4,31,22,1624,39340
2016,335.0,6,4,28,19,1624,47155
2016,272.0,4,4,31,22,1624,43155
2016,272.0,4,4,30,22,1624,37245
2016,335.0,6,4,30,20,1624,48110
2016,202.0,4,4,32,22,1624,37340
2016,272.0,4,4,31,22,1624,35245
2016,335.0,6,4,28,19,1624,43340
2016,202.0,4,4,32,22,1624,33215
2016,272.0,4,4,30,22,1624,47210
2016,272.0,4,4,30,22,1624,41340
2016,272.0,4,4,30,22,1624,45155
2016,335.0,6,4,28,19,1624,49210
2017,335.0,6,4,30,20,1624,46995
2017,272.0,4,4,30,22,1624,40395
2017,335.0,6,4,30,20,1624,43995
2017,335.0,6,4,27,19,1624,45995
2017,272.0,4,4,31,22,1624,34595
2017,272.0,4,4,30,22,1624,36595
2017,272.0,4,4,31,22,1624,38395
2001,250.0,8,4,23,15,26,34794
2002,250.0,8,4,24,16,26,35085
2003,250.0,8,4,24,15,26,34725
2010,320.0,8,4,21,15,1385,45815
2010,320.0,8,4,21,15,1385,35725
2010,320.0,8,4,21,15,1385,38830
2011,320.0,8,4,21,15,1385,39405
2011,320.0,8,4,21,15,1385,46195
2011,320.0,8,4,21,15,1385,39350
2011,320.0,8,4,21,15,1385,49500
2011,320.0,8,4,21,15,1385,42455
2011,320.0,8,4,21,15,1385,36300
2012,320.0,8,4,21,15,1385,40195
2012,320.0,8,4,21,15,1385,43245
2012,320.0,8,4,21,15,1385,47000
2012,320.0,8,4,21,15,1385,39850
2012,320.0,8,4,21,15,1385,36800
2012,320.0,8,4,21,15,1385,50305
2015,200.0,4,4,39,40,2031,37800
2015,200.0,4,4,39,40,2031,41700
2015,200.0,4,4,39,40,2031,36470
2016,200.0,4,4,39,40,2031,36650
2016,200.0,4,4,39,40,2031,38100
2016,200.0,4,4,39,40,2031,41950
2017,200.0,4,4,39,40,2031,42550
2017,200.0,4,4,39,40,2031,38700
2017,200.0,4,4,39,40,2031,37250
2015,268.0,6,4,31,21,2031,37170
2015,268.0,6,4,31,21,2031,39980
2015,268.0,6,4,31,21,2031,36080
2016,268.0,6,4,31,21,2031,37050
2016,268.0,6,4,31,21,2031,40450
2017,268.0,6,4,30,21,2031,41050
2017,268.0,6,4,30,21,2031,37650
2012,283.0,6,4,29,19,1851,25995
2012,283.0,6,4,29,19,1851,23995
2012,173.0,4,4,30,21,1851,18995
2013,283.0,6,4,29,19,1851,25695
2013,173.0,4,4,29,21,1851,19795
2013,173.0,4,4,31,20,1851,22595
2014,173.0,4,4,29,21,1851,20595
2014,283.0,6,4,29,19,1851,25795
2014,173.0,4,4,31,20,1851,23295
2014,700.0,12,2,16,10,1158,441600
2014,700.0,12,2,18,11,1158,397500
2014,720.0,12,2,16,10,1158,548800
2014,720.0,12,2,18,11,1158,497650
2015,700.0,12,2,16,10,1158,441600
2015,700.0,12,2,18,11,1158,397500
2015,720.0,12,2,16,10,1158,548800
2015,720.0,12,2,18,11,1158,497650
2016,700.0,12,2,17,10,1158,443800
2016,750.0,12,2,18,11,1158,535500
2016,750.0,12,2,18,11,1158,490700
2016,700.0,12,2,18,11,1158,399500
2009,107.0,4,4,34,27,1385,11965
2009,107.0,4,4,34,27,1385,14100
2009,107.0,4,4,34,27,1385,15365
2010,108.0,4,4,35,27,1385,15365
2010,108.0,4,4,35,27,1385,12115
2010,108.0,4,4,35,27,1385,14250
2011,108.0,4,4,35,27,1385,15365
2011,108.0,4,4,35,27,1385,12115
2011,108.0,4,4,35,27,1385,14250
2003,302.0,8,4,17,12,61,45125
2003,302.0,8,4,17,12,61,42175
2003,302.0,8,4,17,12,61,39485
2003,302.0,8,4,17,12,61,42435
2004,302.0,8,4,16,12,61,45705
2004,302.0,8,4,17,12,61,42755
2004,302.0,8,4,17,12,61,40290
2004,302.0,8,4,16,12,61,43240
2005,302.0,8,4,17,11,61,40635
2005,302.0,8,4,16,11,61,43585
2015,293.0,6,4,28,19,1439,38200
2015,293.0,6,4,29,20,1439,34000
2016,293.0,6,4,29,20,1439,34100
2016,293.0,6,4,28,19,1439,39300
2017,293.0,6,4,28,20,1439,34100
2017,293.0,6,4,28,19,1439,39300
2003,185.0,6,4,22,16,210,23820
2003,185.0,6,4,24,17,210,20870
2004,185.0,6,4,22,16,210,24190
2004,185.0,6,4,24,17,210,21275
2005,185.0,6,4,22,16,210,24445
2005,185.0,6,4,24,17,210,21530
2010,500.0,8,2,15,9,520,363000
2007,450.0,8,2,15,10,520,329990
2008,450.0,8,2,15,9,520,329990
2009,450.0,8,2,15,9,520,334990
2015,177.0,0,4,82,85,617,41450
2016,177.0,0,4,82,85,617,41450
2017,177.0,0,4,82,85,617,39900
1999,150.0,6,4,20,16,586,3206
1999,150.0,6,4,21,16,586,3119
1999,150.0,6,2,20,16,586,3214
1999,150.0,6,2,21,16,586,2853
1999,150.0,6,4,21,16,586,2946
1999,150.0,6,2,20,16,586,3011
2000,143.0,6,4,21,16,586,3107
2000,143.0,6,4,20,15,586,3394
2000,143.0,6,2,21,16,586,2689
2000,143.0,6,4,21,16,586,3289
2000,143.0,6,2,21,16,586,2413
2000,143.0,6,2,21,16,586,3032
2000,143.0,6,2,20,15,586,3190
2006,250.0,6,4,21,16,640,30695
2006,250.0,6,4,21,16,640,32395
2006,250.0,6,4,21,16,640,34195
2006,250.0,6,4,21,16,640,34295
2006,250.0,6,4,21,16,640,37695
2006,250.0,6,4,21,16,640,35895
